107, 106	; max_west, min_west
40, 39	; max_north, min_north
39.6954184, 106.9254178, 65.220, 2.178, -150.307 *
39.6929170, 106.9324666, 65.214, 2.813, -153.644 *
39.6931952, 106.9316835, 65.214, 2.291, -150.661 *
39.6934733, 106.9309004, 65.214, 2.291, -151.000 *
39.6920835, 106.9348162, 65.207, 2.813, -170.507 *
39.6923617, 106.9340331, 65.207, 2.813, -153.571 *
39.6926399, 106.9332501, 65.207, 2.813, -171.726 *
39.6918061, 106.9355995, 65.200, 2.813, -169.719 *
39.6912501, 106.9371658, 65.194, 2.998, -152.401 *
39.6915285, 106.9363828, 65.194, 2.813, -158.427 *
39.6909723, 106.9379490, 65.187, 3.477, -104.306 *
39.6906949, 106.9387323, 65.174, 3.639, -85.568
39.6904168, 106.9395154, 65.167, 3.723, -88.041
39.6901392, 106.9402986, 65.147, 2.997, -162.579 *
39.6898613, 106.9410818, 65.127, 2.813, -138.629 *
39.6895833, 106.9418649, 65.093, 3.580, -79.769
39.6893057, 106.9426481, 65.019, 2.451, -76.357
39.6962505, 106.9233616, 64.924, 2.176, -156.131 *
39.6938131, 106.9301392, 64.917, 2.811, -151.478 *
39.6959731, 106.9241450, 64.910, 2.176, -148.063 *
39.6956955, 106.9249283, 64.897, 2.176, -148.878 *
39.6954175, 106.9257115, 64.883, 2.176, -150.905 *
39.6951392, 106.9264946, 64.869, 2.176, -154.989 *
39.6890279, 106.9434313, 64.849, 3.125, -68.510
39.6948623, 106.9272782, 64.849, 2.176, -163.011 *
39.6945849, 106.9280616, 64.828, 2.176, -155.954 *
39.6943071, 106.9288449, 64.808, 2.175, -157.470 *
39.6940288, 106.9296280, 64.787, 2.810, -150.850 *
39.6934735, 106.9311946, 64.732, 2.809, -156.736 *
39.6931949, 106.9319775, 64.704, 2.809, -150.023 *
39.6937670, 106.9304170, 64.683, 2.809, -156.078 *
39.6929169, 106.9327607, 64.669, 2.809, -153.584 *
39.6926392, 106.9335440, 64.628, 2.808, -171.606 *
39.6962505, 106.9236560, 64.614, 2.174, -148.323 *
